,id,type,subtype,price,Transaction Type,zip,KitchenType,constructionYear,Building condition,energy_heatingType,Energy Consumption Level,bedroom_count,Land surface,Attic Exists,Basement Exists,Garden surface,Outdoor terrace exists,Specificities SME office exists,Wellness Equipment Swimming Pool,Parking parking Space Count indoor,Parking SpaceCount outdoor,Condition is Newly Built,date
19509,9584020,house,villa,850000,forsale,3090,installed,1955,justrenovated,gas,462,4,0,,true,3428,true,true,,3,4,,10/18/22
19510,10115868,house,villa,895000,forsale,1880,installed,2002,good,,256,3,1212,,,520,true,,true,2,3,,10/18/22
19511,10060921,house,house,915000,forsale,8870,usahyperequipped,,asnew,electric,300,5,1800,true,true,1340,true,true,true,2,6,,10/18/22
19512,10112708,house,exceptionalproperty,945000,forsale,9420,usahyperequipped,1968,tobedoneup,fueloil,376,4,7384,true,true,4548,true,true,,1,10,,10/18/22
19513,10123810,house,house,990000,forsale,4052,installed,1965,good,fueloil,281,5,3376,true,true,3100,true,true,,100,7,,10/18/22
19514,10112240,house,house,1050000,forsale,2800,hyperequipped,1936,asnew,,188,5,486,,,,true,true,,,,,10/18/22
19515,10110596,house,house,1095000,forsale,1180,installed,1961,good,electric,586,3,648,,true,,true,true,,1,,,10/18/22
19516,10000017,house,villa,1095000,forsale,1640,installed,1972,tobedoneup,fueloil,445,4,1810,,true,,,,,1,,,10/18/22
19517,9805591,house,house,1100000,forsale,2360,,1977,good,gas,284,4,3495,true,true,,true,true,,3,6,,10/18/22
19518,10106283,house,exceptionalproperty,1190000,forsale,1330,usahyperequipped,2021,asnew,,832,4,1314,true,,1000,true,true,,1,2,,10/18/22
19519,10003546,house,house,1225000,forsale,3000,usahyperequipped,1918,asnew,fueloil,251,9,214,,true,80,true,,,,,,10/18/22
19520,9936504,house,house,1275000,forsale,1050,notinstalled,1900,torenovate,gas,378,6,370,,,280,,,,,,,10/18/22
19521,9936822,house,mansion,1300000,forsale,1050,semiequipped,1910,torenovate,,392,4,0,,true,61,true,true,,,,,10/18/22
19522,10124851,house,house,1350000,forsale,3500,installed,,good,gas,,8,984,true,true,,,,,1,,,10/18/22
19523,9277766,house,apartmentblock,1350000,forsale,8000,installed,,tobedoneup,,422,0,306,,,,,,,,,,10/18/22
19524,10102472,house,house,395000,forsale,7000,semiequipped,,good,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19525,10102510,house,otherproperty,395000,forsale,7000,semiequipped,,tobedoneup,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19526,10158614,house,villa,535000,forsale,3600,installed,1983,good,gas,173,3,1222,,true,,true,,,1,,,10/18/22
19527,10158612,house,house,485000,forsale,1800,usainstalled,1918,good,gas,198,6,230,,true,56,,true,,2,,,10/18/22
19528,10158611,house,house,150000,forsale,7643,,,,fueloil,473,4,385,,,,,,,1,,,10/18/22
19529,10158609,house,villa,285000,forsale,7301,installed,,justrenovated,fueloil,184,4,0,,,,true,,true,1,3,,10/18/22
19530,10158607,house,otherproperty,385000,forsale,7600,,,tobedoneup,,,24,0,,,,,,,,,,10/18/22
19531,10158604,apartment,groundfloor,220000,forsale,1180,,,good,gas,56,1,,,true,,,true,,,,,10/18/22
19532,9277766,house,apartmentblock,1350000,forsale,8000,installed,,tobedoneup,,422,0,306,,,,,,,,,,10/18/22
19533,9907761,house,house,1400000,forsale,2300,hyperequipped,,asnew,gas,247,5,1700,true,true,,true,true,,1,2,,10/18/22
19534,10088645,house,mixedusebuilding,1450000,forsale,2840,usahyperequipped,,good,,502,3,680,,true,117,true,,,,,,10/18/22
19535,10046020,house,villa,1500000,forsale,1640,hyperequipped,1990,asnew,electric,527,4,2827,,true,,true,true,,2,2,,10/18/22
19536,9577069,house,house,1500000,forsale,6940,installed,2014,good,pellet,107,4,10133,,,,,,,1,15,,10/18/22
19537,10009887,house,house,1790000,forsale,1050,usahyperequipped,1925,asnew,,313,4,268,,true,,true,true,,1,1,,10/18/22
19538,9937570,house,mansion,1950000,forsale,1180,hyperequipped,1950,good,gas,247,5,295,true,true,,true,true,,1,,,10/18/22
19539,9891750,house,mansion,1970000,forsale,2018,usainstalled,,tobedoneup,gas,382,5,294,,true,95,true,true,,5,5,,10/18/22
19540,9572777,house,mansion,2150000,forsale,1050,,1908,asnew,gas,144,5,143,,true,,,true,,1,2,,10/18/22
19541,9907839,house,mansion,2300000,forsale,1050,installed,1903,asnew,gas,502,6,270,true,true,,true,true,,1,,,10/18/22
19542,9094756,house,exceptionalproperty,2300000,forsale,2000,hyperequipped,1866,asnew,gas,194,3,200,true,,,,true,,3,,,10/18/22
19543,10109160,house,house,2300000,forsale,8300,hyperequipped,2001,asnew,gas,176,4,300,,true,,true,true,,4,1,,10/18/22
19544,9987083,house,exceptionalproperty,2350000,forsale,1050,usahyperequipped,1928,asnew,gas,268,5,170,,true,,true,true,,1,1,,10/18/22
19545,9905595,house,house,2390000,forsale,1640,hyperequipped,1961,asnew,gas,499,5,2490,true,true,2290,true,true,true,2,,,10/18/22
19546,9432203,house,exceptionalproperty,2450000,forsale,1380,hyperequipped,2004,asnew,fueloil,236,8,3000,true,true,,true,true,true,2,,,10/18/22
19547,9421433,house,villa,2450000,forsale,1380,hyperequipped,2004,asnew,,236,8,3000,true,true,2000,true,true,,2,,,10/18/22
19548,9984630,house,house,2480000,forsale,1180,,1972,good,gas,,4,1425,,true,,,true,,1,,,10/18/22
19549,10118029,house,apartmentblock,2498000,forsale,1000,,1900,asnew,gas,,7,314,,true,,,,,,,,10/18/22
19550,10026828,house,house,2650000,forsale,2930,hyperequipped,1996,good,gas,158,6,13606,true,true,13606,true,true,,3,3,,10/18/22
19551,10120482,house,villa,2850000,forsale,8300,usahyperequipped,1974,justrenovated,,118,4,795,true,true,795,true,true,,1,6,,10/18/22
19552,9918782,house,villa,3450000,forsale,9250,usahyperequipped,1996,good,gas,193,4,10400,true,true,,true,true,true,2,2,,10/18/22
19553,10056556,house,mansion,3490000,forsale,1050,installed,1914,good,gas,298,5,390,true,true,,true,true,,2,1,,10/18/22
19554,9973466,house,house,4200000,forsale,1180,usahyperequipped,2006,asnew,gas,190,6,2600,,true,2000,true,true,true,3,4,,10/18/22
19555,10063138,house,villa,4250000,forsale,1180,usahyperequipped,1920,asnew,gas,,6,2000,,,,true,true,,2,4,,10/18/22
19556,9947478,house,house,4950000,forsale,1190,,1968,,gas,260,7,4895,,true,,true,true,true,3,5,,10/18/22
19557,10158116,house,house,219500,forsale,4000,,,torenovate,,450,5,80,true,true,20,,,,,,,10/18/22
19558,10157996,house,house,275000,forsale,1785,usainstalled,,good,fueloil,499,3,362,true,,,true,,,1,2,,10/18/22
19559,10158022,house,house,349000,forsale,3670,,1970,torenovate,gas,448,4,1436,,true,,,true,,2,,,10/18/22
19560,10157274,house,house,399000,forsale,9090,,1976,good,gas,160,3,427,,,,true,true,,2,2,,10/18/22
19561,10158304,house,villa,649000,forsale,2160,installed,1964,asnew,fueloil,487,4,0,true,true,853,true,true,,,,,10/18/22
19562,10102472,house,house,395000,forsale,7000,semiequipped,,good,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19563,10102510,house,otherproperty,395000,forsale,7000,semiequipped,,tobedoneup,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19564,10158614,house,villa,535000,forsale,3600,installed,1983,good,gas,173,3,1222,,true,,true,,,1,,,10/18/22
19565,10158612,house,house,485000,forsale,1800,usainstalled,1918,good,gas,198,6,230,,true,56,,true,,2,,,10/18/22
19566,10158611,house,house,150000,forsale,7643,,,,fueloil,473,4,385,,,,,,,1,,,10/18/22
19567,10158609,house,villa,285000,forsale,7301,installed,,justrenovated,fueloil,184,4,0,,,,true,,true,1,3,,10/18/22
19568,10158607,house,otherproperty,385000,forsale,7600,,,tobedoneup,,,24,0,,,,,,,,,,10/18/22
19569,10158604,apartment,groundfloor,220000,forsale,1180,,,good,gas,56,1,,,true,,,true,,,,,10/18/22
19570,10158376,house,house,725000,forsale,9700,semiequipped,1970,torenovate,fueloil,1031,4,2246,,true,,,,,1,4,,10/18/22
19571,10158374,house,house,725000,forsale,9790,semiequipped,1970,torenovate,fueloil,1031,4,2246,,true,,,,,1,4,,10/18/22
19572,10157626,house,villa,830000,forsale,1300,usahyperequipped,2006,asnew,gas,151,5,1289,true,,1139,true,true,,2,2,,10/18/22
19573,10158265,house,house,950000,forsale,1650,,1872,torenovate,,356,5,1220,,true,610,,,,1,5,,10/18/22
19574,10157272,house,villa,1085000,forsale,9140,installed,1996,asnew,gas,194,4,6632,,,,,,,2,,,10/18/22
19575,10133219,house,house,398000,forsale,2850,,1964,good,gas,796,3,610,true,true,,true,,,1,2,,10/18/22
19576,10135291,house,house,69000,forsale,7700,notinstalled,,torenovate,gas,423,2,0,,,42,,,,,,,10/18/22
19577,10135621,house,house,209000,forsale,9700,,,asnew,gas,167,2,160,,,,true,,,,,,10/18/22
19578,10134384,house,house,235000,forsale,3590,,1966,torenovate,fueloil,583,3,1302,,,,,,,1,2,,10/18/22
19579,10053808,house,house,250000,forsale,9700,,,justrenovated,gas,170,3,96,,true,,true,,,,,,10/18/22
19580,10134841,house,house,370000,forsale,3581,,1984,good,,224,5,886,,true,700,true,true,,,,,10/18/22
19581,10135325,house,house,383000,forsale,9400,hyperequipped,,justrenovated,gas,234,3,300,,true,200,true,,,,2,,10/18/22
19582,10134900,house,villa,675000,forsale,3570,installed,1994,good,fueloil,229,4,984,,true,,,,,2,2,,10/18/22
19583,10134594,house,apartmentblock,780000,forsale,1190,notinstalled,,good,gas,500,8,106,,,,,,,,,,10/18/22
19584,10138476,house,house,125000,forsale,9500,notinstalled,,torenovate,gas,726,2,90,true,,24,,,,,,,10/18/22
19585,10140251,house,house,249000,forsale,9320,installed,,justrenovated,electric,220,2,259,,,,true,,,,,,10/18/22
19586,9792224,house,house,280000,forsale,4470,installed,2022,,,,3,0,,,,true,,,,1,1,10/18/22
19587,10139266,house,house,285000,forsale,1420,,1874,torenovate,fueloil,465,2,329,,true,329,,true,,,,,10/18/22
19588,10138728,house,house,299000,forsale,3380,installed,1984,good,,244,3,983,true,,700,true,,,,4,,10/18/22
19589,9945029,house,house,337500,forsale,2440,usainstalled,2022,,gas,,3,0,,true,81,true,,,,,1,10/18/22
19590,10138438,house,house,425000,forsale,8780,installed,1992,asnew,fueloil,206,4,600,,,,,,,1,,,10/18/22
19591,10123588,house,house,450000,forsale,1340,installed,2021,,gas,94,3,0,,,,true,,,1,,1,10/18/22
19592,10139840,house,farmhouse,475000,forsale,3320,installed,1875,tobedoneup,fueloil,637,5,1333,true,true,950,true,true,,1,3,,10/18/22
19593,9776905,house,house,560000,forsale,1320,usahyperequipped,2022,asnew,gas,,3,1288,true,,,true,,,1,2,1,10/18/22
19594,10138432,house,apartmentblock,589000,forsale,9260,installed,1973,justrenovated,gas,146,5,699,,true,,true,true,,3,,,10/18/22
19595,10139213,house,house,595000,forsale,9080,,1980,torenovate,,385,3,1758,,,1150,true,,true,1,2,,10/18/22
19596,9542906,house,house,697000,forsale,1301,usahyperequipped,2022,asnew,gas,,4,525,,true,525,true,,,2,2,1,10/18/22
19597,9926388,house,exceptionalproperty,735000,forsale,3850,installed,2022,asnew,electric,10,3,1989,true,,1700,true,,,3,1,1,10/18/22
19598,10143917,house,house,125000,forsale,5580,installed,,,gas,137,3,97,,,,true,,,,,,10/18/22
19599,10144346,house,bungalow,150000,forsale,1471,,1971,good,,1130,2,100,,,,true,,,,,,10/18/22
19600,10102472,house,house,395000,forsale,7000,semiequipped,,good,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19601,10102510,house,otherproperty,395000,forsale,7000,semiequipped,,tobedoneup,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19602,10158614,house,villa,535000,forsale,3600,installed,1983,good,gas,173,3,1222,,true,,true,,,1,,,10/18/22
19603,10158612,house,house,485000,forsale,1800,usainstalled,1918,good,gas,198,6,230,,true,56,,true,,2,,,10/18/22
19604,10158611,house,house,150000,forsale,7643,,,,fueloil,473,4,385,,,,,,,1,,,10/18/22
19605,10158609,house,villa,285000,forsale,7301,installed,,justrenovated,fueloil,184,4,0,,,,true,,true,1,3,,10/18/22
19606,10158607,house,otherproperty,385000,forsale,7600,,,tobedoneup,,,24,0,,,,,,,,,,10/18/22
19607,10158604,apartment,groundfloor,220000,forsale,1180,,,good,gas,56,1,,,true,,,true,,,,,10/18/22
19608,10143514,house,house,229500,forsale,8000,installed,,good,gas,483,3,66,true,,,true,,,,,,10/18/22
19609,10143921,house,house,239000,forsale,6900,installed,2018,,gas,114,4,0,,,,true,,,,1,,10/18/22
19610,10143922,house,house,249000,forsale,6900,installed,2012,,gas,121,4,0,,,,true,,,,1,,10/18/22
19611,10144111,house,house,285000,forsale,5540,usasemiequipped,1850,tobedoneup,fueloil,,3,180,true,true,100,true,,,,,,10/18/22
19612,10143150,house,house,399000,forsale,9450,installed,1954,,fueloil,390,4,750,true,true,650,true,,,1,3,,10/18/22
19613,10143046,house,house,439000,forsale,9320,hyperequipped,1965,good,gas,213,4,740,true,true,,true,,,,,,10/18/22
19614,10144843,house,house,480000,forsale,1600,hyperequipped,1999,asnew,gas,224,4,370,true,,150,true,,,,5,,10/18/22
19615,10144807,house,house,549000,forsale,8710,,2021,,gas,61,3,442,true,,,true,,,1,,,10/18/22
19616,10143613,house,house,695000,forsale,1933,installed,,asnew,gas,252,5,500,,,100,true,,,1,3,,10/18/22
19617,10143146,house,villa,735000,forsale,9470,installed,1995,good,fueloil,192,5,1870,,,,true,true,true,1,,,10/18/22
19618,10143148,house,mixedusebuilding,775000,forsale,9400,hyperequipped,1967,good,fueloil,419,4,1642,true,,,true,true,,,,,10/18/22
19619,10146549,house,house,199500,forsale,8870,semiequipped,1965,torenovate,gas,869,3,305,,true,,,,,1,,,10/18/22
19620,10151095,house,house,285000,forsale,8470,notinstalled,1975,good,,118,2,333,,,261,,,,,,,10/18/22
19621,10149069,house,house,299000,forsale,8000,semiequipped,,asnew,electric,585,3,130,,,35,true,,,,,,10/18/22
19622,9990292,house,house,335000,forsale,3380,installed,1961,,,288,3,865,,true,390,true,,,1,2,,10/18/22
19623,10150953,house,house,395000,forsale,7850,semiequipped,,good,fueloil,,3,3080,,true,3080,true,,,1,2,,10/18/22
19624,10150412,house,townhouse,399000,forsale,2630,installed,1991,,,281,4,210,,,100,,,,1,2,,10/18/22
19625,10150564,house,house,418000,forsale,9160,installed,1960,tobedoneup,,537,3,933,,true,500,,,,,,,10/18/22
19626,10149548,house,house,699000,forsale,1050,,,tobedoneup,gas,,9,190,,true,79,true,true,,,,,10/18/22
19627,10155775,house,house,129000,forsale,4540,,,,gas,557,1,0,,,,true,,,1,1,,10/18/22
19628,10155514,house,house,195000,forsale,9300,,1930,tobedoneup,fueloil,852,3,268,true,true,130,true,,,,,,10/18/22
19629,10155475,house,house,195000,forsale,9308,,1930,tobedoneup,fueloil,852,3,268,true,true,130,true,,,,,,10/18/22
19630,10155576,house,house,210000,forsale,1457,installed,,good,fueloil,,8,733,,true,,true,,,1,4,,10/18/22
19631,10155510,house,mixedusebuilding,235000,forsale,4020,semiequipped,,good,fueloil,181,2,53,true,true,,,,,,,,10/18/22
19632,10155509,house,house,235000,forsale,4020,semiequipped,,good,fueloil,181,2,53,true,true,,,,,,,,10/18/22
19633,10156982,house,house,255000,forsale,9700,,,torenovate,,478,3,1150,true,true,,,true,,1,,,10/18/22
19634,10155962,house,house,312500,forsale,9041,usasemiequipped,,good,fueloil,,3,440,,,,true,,,,,,10/18/22
19635,10155274,house,house,325000,forsale,4432,installed,1960,good,fueloil,323,4,989,true,true,,true,true,,1,,,10/18/22
19636,10155801,house,house,360000,forsale,4000,,1991,tobedoneup,fueloil,298,3,754,true,,589,true,,,1,3,,10/18/22
19637,10154676,house,mixedusebuilding,375000,forsale,9260,semiequipped,1951,,gas,442,5,680,true,true,,true,,,2,3,,10/18/22
19638,10102472,house,house,395000,forsale,7000,semiequipped,,good,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19639,10102510,house,otherproperty,395000,forsale,7000,semiequipped,,tobedoneup,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19640,10158614,house,villa,535000,forsale,3600,installed,1983,good,gas,173,3,1222,,true,,true,,,1,,,10/18/22
19641,10158612,house,house,485000,forsale,1800,usainstalled,1918,good,gas,198,6,230,,true,56,,true,,2,,,10/18/22
19642,10158611,house,house,150000,forsale,7643,,,,fueloil,473,4,385,,,,,,,1,,,10/18/22
19643,10158609,house,villa,285000,forsale,7301,installed,,justrenovated,fueloil,184,4,0,,,,true,,true,1,3,,10/18/22
19644,10158607,house,otherproperty,385000,forsale,7600,,,tobedoneup,,,24,0,,,,,,,,,,10/18/22
19645,10158604,apartment,groundfloor,220000,forsale,1180,,,good,gas,56,1,,,true,,,true,,,,,10/18/22
19646,10154675,house,house,375000,forsale,9260,usasemiequipped,1951,,gas,442,5,680,true,true,,true,,,2,3,,10/18/22
19647,10155957,house,apartmentblock,645000,forsale,9040,usasemiequipped,1978,tobedoneup,gas,,3,0,,,,,,,,,,10/18/22
19648,10155937,house,apartmentblock,950000,forsale,1000,,,tobedoneup,,214,6,0,,true,,,,,,,,10/18/22
19649,10155176,house,exceptionalproperty,3500000,forsale,1950,hyperequipped,1911,good,fueloil,454,5,3442,,true,,true,true,true,,4,,10/18/22
19650,10131011,house,house,320000,forsale,3454,installed,1994,good,,328,3,1000,,true,275,true,,,1,8,,10/18/22
19651,10131027,house,house,398000,forsale,9880,installed,1850,good,,336,2,930,,,660,,,,,4,,10/18/22
19652,10000915,house,villa,800000,forsale,3300,hyperequipped,2008,,gas,187,3,3301,,true,,,,true,,,,10/18/22
19653,10131349,house,villa,940000,forsale,1410,hyperequipped,1980,asnew,gas,,5,1200,true,true,1200,true,true,true,1,4,,10/18/22
19654,10049772,house,villa,295000,forsale,6032,installed,2004,asnew,fueloil,207,3,653,true,,,true,,,1,,,10/18/22
19655,10133814,house,house,325000,forsale,2580,installed,1952,torenovate,gas,830,3,2221,,true,1800,,,,2,4,,10/18/22
19656,10133632,house,house,345000,forsale,9130,installed,1969,,gas,333,3,261,,,,true,,,1,2,,10/18/22
19657,10133652,house,house,370000,forsale,3000,installed,,good,gas,295,2,70,,,,true,,,,,,10/18/22
19658,10133683,house,villa,375000,forsale,6980,installed,2016,,gas,123,3,1023,,,1023,true,,,1,3,,10/18/22
19659,10094019,house,villa,450000,forsale,1430,usahyperequipped,2003,asnew,fueloil,230,3,851,,,650,true,true,true,2,5,,10/18/22
19660,10133406,house,house,475000,forsale,9000,,1932,,gas,284,2,90,,,,,,,,,,10/18/22
19661,10133897,house,exceptionalproperty,490000,forsale,5100,installed,,good,fueloil,287,4,1409,true,true,1000,true,true,,,,,10/18/22
19662,10149630,house,house,430000,forsale,9040,installed,2023,asnew,,,3,0,,,,true,true,,1,1,1,10/18/22
19663,10149626,house,house,430000,forsale,9040,installed,2023,asnew,,,3,0,,,,true,true,,1,1,1,10/18/22
19664,10137742,house,villa,185000,forsale,5060,semiequipped,,tobedoneup,fueloil,416,3,758,,true,650,,,,1,1,,10/18/22
19665,10137828,house,house,225000,forsale,8650,installed,1955,good,,424,2,537,,true,382,,,,2,,,10/18/22
19666,10136314,house,house,479000,forsale,9050,usainstalled,,asnew,gas,167,2,165,true,,117,true,true,,,1,,10/18/22
19667,10127731,house,villa,625000,forsale,9170,installed,2007,asnew,gas,172,3,1100,,,,,true,,2,,,10/18/22
19668,10136507,house,house,830000,forsale,8930,hyperequipped,1941,asnew,gas,157,6,804,,true,633,true,true,,,,,10/18/22
19669,10135925,house,villa,845000,forsale,3390,installed,1987,asnew,fueloil,277,4,7080,,,,true,true,,,,,10/18/22
19670,10142271,house,house,210000,forsale,5060,installed,,justrenovated,gas,,3,741,,true,575,true,,,,,,10/18/22
19671,10141274,house,bungalow,270000,forsale,4120,,1982,torenovate,fueloil,941,3,929,true,,,true,,,,,,10/18/22
19672,10140707,house,mixedusebuilding,295000,forsale,9470,installed,1952,good,gas,265,3,185,true,true,,true,,,,,,10/18/22
19673,10140719,house,house,335000,forsale,9472,usainstalled,1986,tobedoneup,gas,615,5,287,true,true,,true,true,,1,,,10/18/22
19674,10140709,house,mixedusebuilding,335000,forsale,9472,usainstalled,1986,tobedoneup,gas,615,5,287,true,true,,true,true,,1,,,10/18/22
19675,10140715,house,bungalow,365000,forsale,9450,semiequipped,1967,torenovate,electric,638,3,1112,true,,,true,,,2,4,,10/18/22
19676,10102472,house,house,395000,forsale,7000,semiequipped,,good,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19677,10102510,house,otherproperty,395000,forsale,7000,semiequipped,,tobedoneup,fueloil,717,5,660,true,true,450,true,true,true,2,,,10/18/22
19678,10158614,house,villa,535000,forsale,3600,installed,1983,good,gas,173,3,1222,,true,,true,,,1,,,10/18/22
19679,10158612,house,house,485000,forsale,1800,usainstalled,1918,good,gas,198,6,230,,true,56,,true,,2,,,10/18/22
